prompt_id,layer,head,cv,kl,entropy,p_max
reasoning,6,20,1.405349,2.4629064,0.743221,0.82265
reasoning,6,21,1.048381,1.1080146,0.382614,0.919688
reasoning,6,22,0.725448,1.6278005,0.736745,0.748237
reasoning,6,23,1.135439,1.8158947,0.670473,0.823735
reasoning,7,0,0.762329,2.1885984,1.165816,0.556483
reasoning,7,1,0.761087,2.876677,1.11252,0.596157
reasoning,7,2,1.229694,1.8256507,0.605437,0.857944
reasoning,7,3,1.460223,2.9383395,0.833105,0.796712
reasoning,7,4,1.361698,2.4280267,0.810526,0.802784
reasoning,7,5,1.302617,2.6429276,0.883152,0.752577
reasoning,7,6,0.994911,2.7570028,1.239092,0.597523
reasoning,7,7,1.146118,2.5654445,0.981151,0.696936
reasoning,7,8,1.121513,2.0424619,0.879152,0.724228
reasoning,7,9,1.054011,2.4306343,1.118133,0.638863
reasoning,7,10,0.945471,2.6169076,0.932819,0.704927
reasoning,7,11,1.082152,2.3124003,1.019772,0.686866
reasoning,7,12,1.358899,1.9002858,0.67923,0.837411
reasoning,7,13,1.300549,1.7997167,0.750364,0.810327
reasoning,7,14,1.331967,2.5268128,1.037892,0.719112
reasoning,7,15,1.372805,2.7587383,1.120546,0.693578
reasoning,7,16,1.090124,2.6896873,1.250823,0.615703
reasoning,7,17,1.294715,1.7089651,0.665125,0.839038
reasoning,7,18,0.942107,2.5920238,1.07433,0.65354
reasoning,7,19,1.13994,2.7025411,0.946492,0.732708
reasoning,7,20,1.028838,1.7152387,0.819445,0.729666
reasoning,7,21,1.210287,2.7910125,0.970041,0.718808
reasoning,7,22,1.097615,2.5939071,0.906366,0.723695
reasoning,7,23,1.194187,2.7091088,1.016914,0.702545
reasoning,8,0,1.355516,2.0476959,0.683437,0.833478
reasoning,8,1,1.213769,2.8579206,1.06655,0.698954
reasoning,8,2,0.955646,1.1859251,0.361952,0.922256
reasoning,8,3,1.042177,2.4171906,1.24498,0.598803
reasoning,8,4,0.979804,1.7152116,0.989445,0.674176
reasoning,8,5,1.098829,3.3846421,1.210518,0.631064
reasoning,8,6,1.100405,1.2350353,0.528022,0.872351
reasoning,8,7,1.38589,2.0931273,0.686039,0.842129
reasoning,8,8,0.972516,1.3725259,0.543032,0.851151
reasoning,8,9,1.011329,2.3454235,1.249661,0.588918
reasoning,8,10,0.937427,3.0182986,0.941855,0.712908
reasoning,8,11,1.09601,2.6175165,1.134053,0.658639
reasoning,8,12,1.167545,3.216912,1.200225,0.627501
reasoning,8,13,1.205481,2.8715727,1.129844,0.660666
reasoning,8,14,1.254191,2.8957803,0.914976,0.760965
reasoning,8,15,1.131924,3.2695413,1.077057,0.683796
reasoning,8,16,1.192471,2.6598313,1.099636,0.67455
reasoning,8,17,0.983581,1.8168904,1.048945,0.620186
reasoning,8,18,0.797705,3.3704798,1.150729,0.613893
reasoning,8,19,1.317601,2.5642786,0.8194,0.792418
reasoning,8,20,1.033606,2.8062913,1.26004,0.615617
reasoning,8,21,1.412727,2.0995283,0.847634,0.789431
reasoning,8,22,0.826591,3.1397016,1.330446,0.548154
reasoning,8,23,1.063739,3.2692065,1.198901,0.647475
reasoning,9,0,0.928909,3.6746593,1.360312,0.56448
reasoning,9,1,0.842277,2.6513348,1.166134,0.598986
reasoning,9,2,1.004918,2.4113817,1.124426,0.630381
reasoning,9,3,1.330526,1.6449962,0.991346,0.710695
reasoning,9,4,1.477825,2.9862628,0.893766,0.784175
reasoning,9,5,1.265476,1.0552547,0.377083,0.931266
reasoning,9,6,1.140137,2.4848104,1.155245,0.639448
reasoning,9,7,1.104085,2.6824896,1.159314,0.633124
reasoning,9,8,0.662686,1.9187361,1.223076,0.504171
reasoning,9,9,1.174925,3.6866126,1.123623,0.68987
reasoning,9,10,0.998984,3.091826,1.18033,0.646858
reasoning,9,11,1.166305,2.8102825,1.163654,0.670665
reasoning,9,12,1.292667,2.3194885,0.763011,0.796732
reasoning,9,13,0.873722,1.9957387,1.232751,0.574931
reasoning,9,14,0.790195,3.4008968,1.307501,0.53037
reasoning,9,15,1.395372,2.2525082,0.764457,0.815029
reasoning,9,16,1.207984,3.0853915,1.084668,0.683094
reasoning,9,17,1.401835,3.2555134,1.053813,0.722231
reasoning,9,18,0.924984,2.5728331,1.18911,0.582537
reasoning,9,19,1.059055,1.1965864,0.502802,0.878294
reasoning,9,20,0.82267,1.5268772,0.747891,0.742641
reasoning,9,21,1.309446,3.3678172,1.139317,0.688564
reasoning,9,22,1.540952,2.9125211,0.882136,0.788611
reasoning,9,23,1.124356,2.2783222,0.870847,0.754902
reasoning,10,0,1.205245,2.2823811,0.992639,0.703372
reasoning,10,1,1.248637,2.9267514,1.112617,0.678334
reasoning,10,2,1.323626,3.7451777,1.174798,0.678153
reasoning,10,3,1.172388,1.8867772,0.895131,0.745739
reasoning,10,4,1.205835,1.6570145,0.597328,0.856021
reasoning,10,5,1.347019,2.3331456,0.752674,0.817713
reasoning,10,6,1.201184,2.9091399,0.951317,0.724538
reasoning,10,7,0.890947,3.4437265,1.295744,0.544588
reasoning,10,8,1.089023,2.8208952,1.179313,0.644706
reasoning,10,9,1.2999,2.5485563,0.952086,0.752844
reasoning,10,10,0.945399,2.5699453,1.302769,0.568514
reasoning,10,11,0.992338,1.210776,0.499569,0.870046
reasoning,10,12,0.838342,2.0317178,1.17292,0.568782
reasoning,10,13,1.105818,2.7022183,1.248485,0.605054
reasoning,10,14,0.931568,3.3642662,1.275482,0.566038
reasoning,10,15,1.491316,2.3959672,0.855164,0.792164
reasoning,10,16,1.313636,2.3591223,0.882228,0.768252
reasoning,10,17,1.242077,3.1962574,1.177874,0.665347
reasoning,10,18,0.856641,2.9044883,1.422251,0.524275
reasoning,10,19,1.022298,2.8255796,1.243827,0.605966
reasoning,10,20,0.921745,4.1129189,1.28,0.5665
reasoning,10,21,0.629468,0.4283955,0.1465,0.975917
reasoning,10,22,1.232208,1.1451941,0.380162,0.928554
reasoning,10,23,1.371346,1.6704837,0.554037,0.879035
reasoning,11,0,1.099159,3.4785151,1.273131,0.615055
reasoning,11,1,1.374677,3.0948145,1.133336,0.704989
reasoning,11,2,1.322597,3.0490642,1.14675,0.681827
reasoning,11,3,0.884108,3.5053375,1.285333,0.560938
reasoning,11,4,1.16663,3.0198915,1.063228,0.697083
reasoning,11,5,1.237393,2.7161455,1.091578,0.686856
reasoning,11,6,1.230646,3.4712858,1.188803,0.664547
reasoning,11,7,1.031881,3.5997648,1.310037,0.600837
reasoning,11,8,0.835768,4.1841779,1.390428,0.518724
reasoning,11,9,1.10187,2.6980159,1.054654,0.667455
reasoning,11,10,0.95785,2.9193647,1.36634,0.550087
reasoning,11,11,0.792185,4.3172278,1.53756,0.49247
reasoning,11,12,0.891133,2.3053827,1.234702,0.578285
reasoning,11,13,1.106603,1.804172,0.955756,0.696773
reasoning,11,14,0.881521,2.0951374,0.99622,0.649184
reasoning,11,15,1.193799,2.7510631,1.181284,0.635518
reasoning,11,16,0.771531,3.6835482,1.474207,0.499582
reasoning,11,17,1.094763,2.2459376,0.980971,0.702646
reasoning,11,18,0.935718,2.8769689,1.294392,0.572432
reasoning,11,19,1.120007,2.6621976,1.20537,0.632308
reasoning,11,20,1.08337,3.7299995,1.297243,0.609255
reasoning,11,21,0.798342,3.1983912,1.392736,0.521567
reasoning,11,22,0.846626,2.5891471,1.33797,0.522205
reasoning,11,23,0.766245,3.7940409,1.430261,0.492315
reasoning,12,0,0.955849,3.6152339,1.307624,0.584952
reasoning,12,1,0.687642,2.3422163,1.312194,0.523329
reasoning,12,2,0.921522,2.5561862,1.278566,0.575
reasoning,12,3,1.227059,1.8730316,0.636645,0.852576
reasoning,12,4,1.318938,2.9207988,0.794021,0.799427
reasoning,12,5,0.943579,2.5604541,1.240592,0.58846
reasoning,12,6,0.903469,3.4083128,1.301656,0.578491
reasoning,12,7,0.957797,3.4141185,1.184304,0.60898
reasoning,12,8,0.933889,3.1542039,1.328264,0.584671
reasoning,12,9,0.847451,2.7264788,1.294381,0.575705
reasoning,12,10,0.836233,2.6957419,1.267756,0.567089
reasoning,12,11,0.900224,3.0362768,1.31227,0.544458
reasoning,12,12,0.749714,3.2845054,1.405986,0.508537
reasoning,12,13,1.447324,2.772943,0.85461,0.793564
reasoning,12,14,0.957106,4.1998162,1.260852,0.604278
reasoning,12,15,1.177612,2.2917182,0.774706,0.793103
reasoning,12,16,0.881348,3.0388653,1.003238,0.662809
reasoning,12,17,1.130497,2.466476,1.012897,0.688602
reasoning,12,18,1.141026,2.692466,1.065925,0.681625
reasoning,12,19,1.256749,1.9441589,0.70259,0.832014
reasoning,12,20,1.182203,1.6627657,0.706606,0.810417
reasoning,12,21,0.871876,2.4866524,1.312958,0.46873
reasoning,12,22,1.034975,3.0431666,1.187314,0.630171
reasoning,12,23,0.655413,3.0639544,1.528526,0.432784
reasoning,13,0,1.064359,1.7570919,1.075627,0.636198
reasoning,13,1,1.063828,2.4029782,0.95695,0.694534
reasoning,13,2,1.197614,2.3475854,0.895227,0.745894
reasoning,13,3,1.072821,3.4539371,1.083397,0.679755
reasoning,13,4,0.969675,2.1921587,1.186185,0.60794
reasoning,13,5,1.115676,3.4819782,1.183891,0.649147
reasoning,13,6,0.543278,1.2006037,1.073516,0.556838
reasoning,13,7,0.845367,2.7863514,1.340914,0.528334
reasoning,13,8,0.774014,1.9162562,1.3042,0.502135
reasoning,13,9,0.974484,2.906225,1.050183,0.655703
reasoning,13,10,1.156543,3.3587484,1.252305,0.62515
reasoning,13,11,1.276577,1.7545993,0.760877,0.795122
reasoning,13,12,1.231782,2.4533877,0.903341,0.737318
reasoning,13,13,0.828909,0.8738089,0.365681,0.906537
reasoning,13,14,0.512248,1.0445912,0.668823,0.715069
reasoning,13,15,0.813155,3.0452588,1.418621,0.505199
reasoning,13,16,1.221651,2.1487446,0.829924,0.779549
reasoning,13,17,1.0228,3.6389446,1.272146,0.603369
reasoning,13,18,1.283305,1.9595579,0.956499,0.720399
reasoning,13,19,1.458938,2.1340709,0.836981,0.792949
reasoning,13,20,1.283023,2.0812013,1.042851,0.708636
reasoning,13,21,1.129027,3.1498446,1.243553,0.627132
reasoning,13,22,1.323961,2.7640851,0.988879,0.743273
reasoning,13,23,0.764548,3.7227888,1.334075,0.532372
reasoning,14,0,0.824793,2.840497,1.222144,0.53299
reasoning,14,1,0.454675,0.2703904,0.126074,0.975241
reasoning,14,2,0.618504,0.568581,0.188959,0.962592
reasoning,14,3,0.732107,2.3164463,1.365572,0.481842
reasoning,14,4,0.703514,3.0112948,1.48758,0.408667
reasoning,14,5,0.810002,2.4488175,1.356963,0.488602
reasoning,14,6,0.969635,2.1190419,1.245088,0.566877
reasoning,14,7,1.229543,3.5488098,1.169008,0.663956
reasoning,14,8,0.794329,2.6823115,1.463656,0.485831
reasoning,14,9,1.31493,2.8131649,0.906552,0.748668
reasoning,14,10,0.962524,2.8655064,1.228824,0.560608
reasoning,14,11,0.955219,1.7197697,1.026659,0.633704
reasoning,14,12,1.304467,2.1845114,0.876789,0.759305
reasoning,14,13,1.480765,1.91065,0.683636,0.844884
reasoning,14,14,1.461577,1.8582611,0.582562,0.876676
reasoning,14,15,0.956374,3.5656478,1.301107,0.586877
reasoning,14,16,0.686031,4.5005283,1.459071,0.486874
reasoning,14,17,0.818328,2.534512,1.360397,0.542791
reasoning,14,18,0.731352,2.696444,1.502565,0.443417
reasoning,14,19,0.982252,2.8750792,1.279728,0.563568
reasoning,14,20,0.866004,4.3753505,1.392906,0.535342
reasoning,14,21,1.16985,2.5049891,0.817169,0.79186
reasoning,14,22,0.39874,0.4346205,0.159124,0.957449
reasoning,14,23,1.024054,1.8038733,0.957355,0.685241
reasoning,15,0,1.180443,1.3707224,0.52101,0.877142
reasoning,15,1,1.096248,1.1817158,0.395393,0.91597
reasoning,15,2,0.908812,2.0479019,1.270309,0.577454
reasoning,15,3,0.927139,2.7219169,1.29385,0.573858
reasoning,15,4,1.196598,1.6258391,0.846811,0.754609
reasoning,15,5,1.086049,2.9172626,1.245917,0.607809
reasoning,15,6,1.193372,1.2134384,0.439404,0.905682
reasoning,15,7,1.364932,1.7290113,0.575104,0.872549
reasoning,15,8,0.891516,1.7511317,1.086221,0.610488
reasoning,15,9,0.727914,2.9425147,1.445859,0.464112
reasoning,15,10,0.851352,3.7653484,1.416234,0.510505
reasoning,15,11,0.746083,3.0260382,1.495087,0.458137
reasoning,15,12,1.006111,0.8662386,0.335121,0.933114
reasoning,15,13,0.420057,0.1823902,0.07959,0.98888
reasoning,15,14,1.066874,1.5346169,0.945613,0.705601
reasoning,15,15,1.066673,2.7095616,1.194245,0.627306
reasoning,15,16,1.185064,3.2640855,1.173246,0.64314
reasoning,15,17,1.266095,1.8105949,0.76029,0.785622
reasoning,15,18,0.979361,1.958479,0.68727,0.789637
reasoning,15,19,1.164431,1.3447014,0.481809,0.89551
reasoning,15,20,1.251359,3.2390151,0.865697,0.776911
reasoning,15,21,1.343208,1.9699246,0.778142,0.79998
reasoning,15,22,1.043013,2.3143411,0.969581,0.708666
reasoning,15,23,1.206928,2.2502592,0.924674,0.72908
reasoning,16,0,0.699866,0.4783525,0.209761,0.955998
reasoning,16,1,0.983742,1.875929,0.931417,0.66828
reasoning,16,2,0.695713,0.5011706,0.217463,0.954057
reasoning,16,3,0.541824,0.3436964,0.124646,0.97966
reasoning,16,4,0.968219,1.6246649,0.665267,0.786604
reasoning,16,5,0.828554,0.582656,0.225549,0.95948
reasoning,16,6,1.006313,2.7799151,1.17745,0.623244
reasoning,16,7,1.361074,2.3788385,0.782329,0.806868
reasoning,16,8,1.461273,2.4499316,0.832379,0.796292
reasoning,16,9,1.153131,1.2926137,0.645726,0.824039
reasoning,16,10,0.871497,0.7131008,0.302925,0.932908
reasoning,16,11,1.231944,2.0270238,0.706595,0.816618
reasoning,16,12,0.68648,0.4033498,0.220839,0.952883
reasoning,16,13,0.99197,1.5369045,0.745876,0.744504
reasoning,16,14,1.194223,1.9790893,0.799357,0.787273
reasoning,16,15,1.221456,2.3679101,0.706878,0.822231
reasoning,16,16,1.257512,1.7246621,0.628888,0.857262
reasoning,16,17,1.090799,1.4881669,0.631529,0.83466
reasoning,16,18,1.213538,3.1298018,1.03836,0.690758
reasoning,16,19,0.914094,2.1328654,1.020636,0.639549
reasoning,16,20,1.112612,2.291615,0.938087,0.722031
reasoning,16,21,1.239494,2.1617615,1.040627,0.690482
reasoning,16,22,1.133757,1.5997049,0.442534,0.904148
reasoning,16,23,1.076999,1.004246,0.444746,0.893319
reasoning,17,0,1.186617,1.3577472,0.543222,0.8701
reasoning,17,1,1.125094,1.01553,0.349252,0.934744
reasoning,17,2,1.157391,3.2965007,1.012164,0.703287
reasoning,17,3,0.803034,0.6009802,0.233434,0.954095
reasoning,17,4,0.775555,0.5944431,0.238844,0.953284
reasoning,17,5,1.057076,1.5907152,0.68997,0.795246
reasoning,17,6,0.775495,2.2513335,1.276076,0.507978
reasoning,17,7,0.963889,1.3996971,0.936184,0.662331
reasoning,17,8,1.164214,2.3807309,1.026255,0.676949
reasoning,17,9,0.965483,0.8884768,0.382271,0.911494
reasoning,17,10,1.081441,2.0174077,0.790847,0.796939
reasoning,17,11,1.017191,1.1363614,0.389202,0.912958
reasoning,17,12,0.532975,0.3643347,0.140333,0.97351
reasoning,17,13,1.064283,1.7031915,0.664752,0.80682
reasoning,17,14,1.001207,0.9383197,0.306607,0.941046
reasoning,17,15,1.026929,3.1677041,1.224618,0.620087
reasoning,17,16,0.910414,0.7699875,0.274811,0.946685
reasoning,17,17,1.059727,2.9673591,1.077411,0.655878
reasoning,17,18,0.687707,0.4810244,0.166745,0.972092
reasoning,17,19,0.656527,0.609906,0.228872,0.949921
reasoning,17,20,0.919942,0.9011945,0.487054,0.850442
reasoning,17,21,0.91972,0.7922367,0.272569,0.947523
reasoning,17,22,1.070127,1.0261155,0.460739,0.890609
reasoning,17,23,0.915442,0.9218895,0.303903,0.936826
reasoning,18,0,1.06499,2.2938485,0.905478,0.687165
reasoning,18,1,1.133738,1.4032576,0.637221,0.825472
reasoning,18,2,0.462295,0.2360374,0.095074,0.985773
reasoning,18,3,0.694853,0.5474213,0.186988,0.966144
reasoning,18,4,0.69233,0.5883518,0.190252,0.965135
reasoning,18,5,0.852296,0.8191146,0.268616,0.946686
reasoning,18,6,1.035212,1.5555321,0.818997,0.739066
reasoning,18,7,1.301832,2.2234726,0.877883,0.763062
reasoning,18,8,1.35519,2.1583858,0.714782,0.821424
reasoning,18,9,1.219902,3.1178567,1.006255,0.710777
reasoning,18,10,1.151009,1.5754453,0.647748,0.827486
reasoning,18,11,1.147208,2.1854792,0.649096,0.8221
reasoning,18,12,0.658498,0.6340849,0.23859,0.941821
reasoning,18,13,0.759445,0.5241011,0.216496,0.956577
reasoning,18,14,0.994209,0.9484632,0.301487,0.940671
reasoning,18,15,0.668875,0.4668725,0.182534,0.967369
reasoning,18,16,1.263554,1.6647624,0.573097,0.862631
reasoning,18,17,1.355392,2.0280387,0.618777,0.855781
reasoning,18,18,0.993775,1.1518307,0.390168,0.91701
reasoning,18,19,1.150666,1.8937714,0.773886,0.770251
reasoning,18,20,1.318969,1.884535,0.867119,0.762383
reasoning,18,21,0.976925,1.9888586,0.744317,0.768289
reasoning,18,22,1.201425,1.9209543,0.826263,0.779944
reasoning,18,23,1.15514,1.0571396,0.417294,0.91266
reasoning,19,0,0.975542,2.6799929,0.970727,0.698793
reasoning,19,1,0.97033,2.5548172,1.122683,0.608122
reasoning,19,2,1.172624,1.7203996,1.018858,0.671271
reasoning,19,3,0.747717,1.5824485,0.880283,0.668283
reasoning,19,4,0.954395,1.4629817,0.918057,0.683827
reasoning,19,5,0.949223,1.7871224,0.798931,0.737774
reasoning,19,6,0.958613,2.2816625,0.981359,0.661183
reasoning,19,7,0.721189,1.4705626,1.072044,0.550431
reasoning,19,8,1.343814,2.3164415,0.848262,0.787779
reasoning,19,9,1.299854,1.9913932,0.727506,0.816839
reasoning,19,10,1.210479,1.5947095,0.688815,0.817516
reasoning,19,11,0.880715,2.2813959,1.236436,0.578927
reasoning,19,12,1.143259,1.2392261,0.446522,0.899002
reasoning,19,13,1.170245,1.9998245,1.014431,0.685683
reasoning,19,14,1.068624,0.9565846,0.368569,0.922122
reasoning,19,15,0.594628,0.3198366,0.143218,0.975842
reasoning,19,16,0.770757,0.5263518,0.264907,0.943875
reasoning,19,17,1.037738,1.0077934,0.362199,0.924243
reasoning,19,18,1.028919,2.1693749,0.860147,0.749881
reasoning,19,19,1.13613,3.1110606,1.085161,0.671285
reasoning,19,20,1.31792,1.9149086,0.852036,0.781306
reasoning,19,21,0.511649,0.2628915,0.105964,0.984147
reasoning,19,22,0.524188,0.3250035,0.118791,0.980722
reasoning,19,23,0.765168,0.5814935,0.213582,0.961167
reasoning,20,0,1.248975,1.9289135,0.554891,0.868527
reasoning,20,1,1.139133,1.1008222,0.426645,0.904372
reasoning,20,2,0.804924,0.6511181,0.27791,0.934448
reasoning,20,3,0.803809,0.6069698,0.206275,0.964336
reasoning,20,4,0.851984,0.6592503,0.220772,0.961881
reasoning,20,5,1.001566,0.9812606,0.305067,0.941317
reasoning,20,6,1.131576,1.1175487,0.454994,0.898012
reasoning,20,7,1.301231,1.8654356,0.885323,0.756112
reasoning,20,8,1.057952,0.9038781,0.360517,0.91986
reasoning,20,9,0.970596,0.9040351,0.295355,0.944779
reasoning,20,10,0.915292,0.6781951,0.257037,0.953641
reasoning,20,11,0.773927,0.6090591,0.217175,0.960452
reasoning,20,12,0.968965,0.9826237,0.497534,0.865986
reasoning,20,13,1.211187,1.9550948,0.613784,0.849699
reasoning,20,14,0.770498,0.5019219,0.196336,0.966155
reasoning,20,15,1.159454,1.365569,0.656639,0.813193
reasoning,20,16,1.195063,1.6329819,0.632303,0.832525
reasoning,20,17,1.181109,1.2114133,0.520009,0.879605
reasoning,20,18,1.172631,2.0475502,0.716068,0.809403
reasoning,20,19,1.087633,2.3349071,0.966779,0.704589
reasoning,20,20,1.332422,1.7367132,0.631888,0.853531
reasoning,20,21,1.007867,1.6577934,0.917147,0.693586
reasoning,20,22,0.973494,0.9177976,0.49161,0.86959
reasoning,20,23,0.98675,1.43782,0.596033,0.834111
reasoning,21,0,0.60898,0.3416574,0.137934,0.977867
reasoning,21,1,1.078463,1.3346268,0.483086,0.881799
reasoning,21,2,1.110251,2.3643277,0.734622,0.79116
reasoning,21,3,0.369584,0.1663694,0.125739,0.965071
reasoning,21,4,0.489015,0.3399615,0.133065,0.974613
reasoning,21,5,0.729573,0.8497447,0.28521,0.932713
reasoning,21,6,0.626964,0.4998447,0.198699,0.958493
reasoning,21,7,0.408595,0.2523094,0.090979,0.985399
reasoning,21,8,0.465046,0.2360727,0.09784,0.985054
reasoning,21,9,1.111142,1.7642624,0.932505,0.716611
reasoning,21,10,1.282694,1.9108793,0.728518,0.798267
reasoning,21,11,0.96358,1.8817606,0.808117,0.727143
reasoning,21,12,0.762524,0.8990636,0.359359,0.902441
reasoning,21,13,0.741744,0.5466545,0.226732,0.954477
reasoning,21,14,1.004154,1.0464547,0.434199,0.883943
reasoning,21,15,1.107058,1.0581003,0.403251,0.915192
reasoning,21,16,1.00215,0.6698009,0.364609,0.917657
reasoning,21,17,0.827659,0.9491351,0.323189,0.923694
reasoning,21,18,1.021187,1.2082148,0.516912,0.853117
reasoning,21,19,0.750745,0.7073254,0.316902,0.898585
reasoning,21,20,1.051755,1.243475,0.509403,0.866999
reasoning,21,21,1.112195,1.2647965,0.641924,0.825499
reasoning,21,22,0.695507,0.8671745,0.309528,0.917543
reasoning,21,23,1.042563,1.4827816,0.575567,0.844928
reasoning,22,0,0.607059,0.4884177,0.155896,0.972176
reasoning,22,1,1.199573,1.3791554,0.563124,0.867476
reasoning,22,2,0.867159,0.7690567,0.310726,0.933156
reasoning,22,3,0.642178,0.6530173,0.354417,0.896494
reasoning,22,4,0.469272,0.223846,0.100389,0.984559
reasoning,22,5,0.577441,0.3513323,0.134684,0.978094
reasoning,22,6,0.829123,0.9492438,0.301176,0.929879
reasoning,22,7,0.888507,0.6569785,0.317191,0.929804
reasoning,22,8,0.789401,0.6656716,0.302918,0.926815
reasoning,22,9,0.747711,0.5463817,0.195772,0.965832
reasoning,22,10,0.652671,0.4291877,0.163578,0.971903
reasoning,22,11,0.497337,0.2838296,0.10667,0.983517
reasoning,22,12,1.268069,1.5238599,0.575291,0.864296
reasoning,22,13,1.289444,1.1559085,0.510419,0.889727
reasoning,22,14,1.106008,2.3877554,1.152476,0.643177
reasoning,22,15,0.794839,1.3549157,0.572972,0.808948
reasoning,22,16,0.78736,1.207754,0.503244,0.853391
reasoning,22,17,0.759528,0.9578701,0.544454,0.818817
reasoning,22,18,0.563778,0.3087735,0.125052,0.980176
reasoning,22,19,0.743309,0.4666153,0.197156,0.963883
reasoning,22,20,0.737819,0.463719,0.176825,0.970834
reasoning,22,21,0.84795,0.8616654,0.313683,0.929655
reasoning,22,22,0.560804,0.4116473,0.159507,0.968767
reasoning,22,23,0.645533,0.6073037,0.252518,0.937144
reasoning,23,0,0.715764,0.8519872,0.821216,0.670091
reasoning,23,1,1.241342,1.1974468,0.41641,0.917066
reasoning,23,2,0.82878,1.0755399,0.839639,0.681399
reasoning,23,3,0.794508,0.6457981,0.222665,0.958466
reasoning,23,4,0.745813,0.5331108,0.185668,0.968534
reasoning,23,5,0.768656,0.4681538,0.203384,0.963421
reasoning,23,6,0.999782,1.3807237,0.419363,0.899347
reasoning,23,7,0.997648,0.9912985,0.322466,0.934645
reasoning,23,8,1.311341,2.6373298,0.992497,0.718466
reasoning,23,9,0.807008,0.6553815,0.240169,0.954047
reasoning,23,10,1.026421,1.2069411,0.533772,0.84852
reasoning,23,11,0.885041,0.9762133,0.319735,0.932156
reasoning,23,12,0.514319,0.3017139,0.112695,0.982336
reasoning,23,13,0.791038,0.9369032,0.360699,0.899743
reasoning,23,14,1.055609,1.5340524,1.06504,0.656182
reasoning,23,15,1.132534,1.5101784,0.781917,0.753193
reasoning,23,16,1.036158,2.0358162,0.759766,0.75855
reasoning,23,17,0.973327,2.5307665,0.946001,0.673352
reasoning,23,18,0.731895,0.4970853,0.198664,0.962498
reasoning,23,19,0.505349,0.3346955,0.123209,0.978698
reasoning,23,20,1.057508,2.6114492,1.017503,0.69583
reasoning,23,21,1.052031,1.0850377,0.399436,0.910766
reasoning,23,22,0.719592,0.7339117,0.347531,0.884017
reasoning,23,23,0.86656,2.9979579,1.163035,0.594669
reasoning,24,0,0.818322,0.5715913,0.219224,0.961001
reasoning,24,1,1.254114,1.9426502,0.738448,0.809217
reasoning,24,2,1.193133,1.6755244,0.581387,0.860009
reasoning,24,3,1.126785,1.059901,0.485067,0.88909
reasoning,24,4,0.868793,1.0726111,0.458491,0.871993
reasoning,24,5,1.064855,1.305108,0.478306,0.889683
reasoning,24,6,0.960177,1.6084206,1.0016,0.656604
reasoning,24,7,0.992053,1.8043061,0.641469,0.803965
reasoning,24,8,0.986042,2.0165937,0.940988,0.688408
reasoning,24,9,0.954244,1.5670131,0.693422,0.788393
reasoning,24,10,1.254962,2.9325738,1.097337,0.679173
reasoning,24,11,1.033025,1.5687568,0.888391,0.701074
reasoning,24,12,0.746626,3.2214005,1.392989,0.499298
reasoning,24,13,0.825958,0.5762769,0.274463,0.940664
reasoning,24,14,0.730297,0.4432997,0.176323,0.970256
reasoning,24,15,0.954805,1.1418394,0.501942,0.850975
reasoning,24,16,1.072291,1.6689703,0.896053,0.714583
reasoning,24,17,1.007778,1.5579007,0.472371,0.873276
reasoning,24,18,0.931409,0.9473652,0.279173,0.945458
reasoning,24,19,0.725962,0.5144507,0.18289,0.968398
reasoning,24,20,0.708875,0.4656682,0.168302,0.972108
reasoning,24,21,1.0062,1.4918545,0.520411,0.860667
reasoning,24,22,1.229717,1.2326263,0.499982,0.887227
reasoning,24,23,0.967785,1.166256,0.385447,0.911166
reasoning,25,0,0.814466,0.7917403,0.374818,0.884129
reasoning,25,1,0.552826,0.3091899,0.122831,0.980636
reasoning,25,2,0.677561,0.5778074,0.182541,0.966534
reasoning,25,3,0.500824,0.339111,0.116292,0.980146
reasoning,25,4,0.480563,0.2089369,0.096219,0.985782
reasoning,25,5,0.371864,0.2472444,0.133497,0.953101
reasoning,25,6,0.915489,2.0448046,1.126264,0.623628
reasoning,25,7,1.031116,1.5354469,0.852083,0.693397
reasoning,25,8,1.018739,2.9387467,1.038047,0.669495
reasoning,25,9,0.416727,0.2607272,0.094251,0.984284
reasoning,25,10,0.541211,0.3597594,0.124648,0.979192
reasoning,25,11,0.45011,0.304228,0.106894,0.981315
reasoning,25,12,0.944136,0.7652811,0.271006,0.949221
reasoning,25,13,0.809982,0.5528603,0.241876,0.952793
reasoning,25,14,0.615462,0.3153813,0.143968,0.975344
reasoning,25,15,1.012708,0.9390618,0.315739,0.94043
reasoning,25,16,0.860405,0.6406046,0.256062,0.950763
reasoning,25,17,0.669912,0.4268631,0.156299,0.974674
reasoning,25,18,0.687324,1.1062019,0.504277,0.836841
reasoning,25,19,0.520375,0.7766377,0.596507,0.754074
reasoning,25,20,0.765611,0.865274,0.550967,0.827251
reasoning,25,21,1.002165,2.9053094,1.144535,0.61503
reasoning,25,22,0.652544,0.5232915,0.182667,0.963783
reasoning,25,23,0.839597,3.0185797,1.325148,0.534373
reasoning,26,0,1.09741,1.7253841,0.799487,0.726885
reasoning,26,1,1.010466,1.5719552,0.904047,0.708542
reasoning,26,2,0.745278,2.0338588,1.268,0.549812
reasoning,26,3,1.105121,1.4569733,0.53472,0.859866
reasoning,26,4,1.260522,1.5686289,0.49361,0.89175
reasoning,26,5,0.723699,0.952516,0.287378,0.926182
reasoning,26,6,1.427965,1.8141301,0.702292,0.832715
